"","treated_unit","V2","V3","V4","V6","V7","V8","V9","V10","welcome","disclosure","Introcommu","oftenmbta","PoliID","ideology","party","obama","X2010","election","intoviews","numberim","Remain","Englishlan","raceintro","Asians","AfAms","Hispanics","MiddleEast","IntroDemo","Illegal_ma","illegal_us","age","residency","Friends","race_1","race_2","race_3","race_4","race_5","hispanicID","gender","education","citizen","income","Community","Crime","Diverse","wealthcomm","Comments","End","assignment","line","station","train","time","treatment","white","residency.new","liberal","conservative","democract","republican","obama.approve","obama.disapprove","ride.everyday","voted.2010","obama.voter","romney.voter","college","us.born","hispanic.new","income.new","male","missing"
"56","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"143.115.159.54",0,"2012-07-18 09:56:25","2012-07-18 10:03:32",1,1,1,1,4,1,1,1,2,1,2,1,4,2,4,1,1,1,1,1,1,1,3,1,6,5,1,NA,NA,NA,NA,2,1,2,1,4,1,3,3,3,"",1,"T2a","Framingham","Natick","P508","7:56",0,0,23.0337078651685,1,0,1,0,1,0,1,0,1,0,0,1,0,62500,1,1
"57","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"24.34.76.152",0,"2012-07-19 14:39:14","2012-07-19 14:50:24",1,1,1,1,3,1,1,1,2,5,5,1,1,1,5,1,1,1,1,1,1,2,4,40,5,6,NA,NA,NA,1,NA,2,1,6,1,6,1,3,4,4,"",1,"T2a","Framingham","Natick","P508","7:56",0,1,8.03370786516854,1,0,1,0,1,0,0,1,0,0,1,1,0,115000,1,0
"58","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"173.76.9.231",0,"2012-08-13 18:44:54","2012-08-13 18:53:37",1,1,1,1,4,1,1,1,1,1,1,1,3,3,5,1,1,1,1,1,1,2,5,41,5,3,NA,NA,NA,1,NA,2,1,6,1,7,1,2,4,3,"",1,"t4c","Framingham","Natick","P508","7:56",0,1,8.03370786516854,1,0,1,0,1,0,1,0,1,0,1,1,0,135000,1,1
"59","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"107.1.238.2",0,"2012-07-24 11:23:17","2012-07-24 11:41:50",1,1,1,1,4,1,2,4,2,1,1,1,3,1,5,1,1,1,1,1,1,10,25,32,4,50,NA,NA,NA,1,NA,1,2,6,2,6,1,3,4,3,"It would be great to see the results of the survey. A lot of issues raised by the survey are not black and white and there wasn't space provided for explanation. It would be great to have a place to dialogue about these hard issues.  / Thank you for the opportunity to express my opinion.",1,"t2c","Framingham","Natick","P508","7:56",0,1,12.5,1,0,0,0,1,0,1,0,1,0,1,0,1,115000,0,1
"60","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"71.233.29.116",0,"2012-07-19 04:38:45","2012-07-19 04:45:06",1,1,1,1,4,1,1,1,2,5,1,1,2,1,2,1,1,1,1,1,1,1,3,27,4,0,NA,NA,NA,1,NA,2,1,5,1,4,1,3,3,4,"",1,"T2a","Framingham","Natick","P508","7:56",0,1,12.5,1,0,1,0,1,0,1,1,1,0,1,1,0,62500,1,0
"61","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"69.25.39.22",0,"2012-07-20 12:35:11","2012-07-20 12:43:27",1,1,1,1,4,1,3,2,2,5,2,1,3,3,5,1,1,1,1,1,1,1,2,19,2,2,NA,NA,NA,1,NA,2,1,5,1,8,1,3,3,3,"",1,"T2a","Framingham","Natick","P508","7:56",0,1,3.5,0,0,0,0,1,0,1,1,1,0,1,1,0,250000,1,1
"62","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"64.72.83.16",0,"2012-07-18 12:02:18","2012-07-18 12:21:58",1,1,1,1,2,1,2,2,3,2,2,1,3,2,2,1,1,1,1,1,1,7,9,10,2,0,NA,NA,NA,1,NA,2,2,5,1,8,1,3,2,2,"In reference to the question: How many friends in your community are hispanic or latino, I do not have any friends living in my community and therefore put 0.",1,"T2a","Framingham","Natick","P508","7:56",0,1,3.5,1,0,0,0,0,0,0,0,1,0,1,1,0,250000,0,1
"63","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"216.47.226.178",0,"2012-07-18 12:46:09","2012-07-18 12:56:39",1,1,1,1,4,1,3,4,4,1,5,1,3,2,1,1,1,1,1,1,1,1,2,3,6,25,NA,NA,NA,1,NA,2,1,5,1,7,1,5,4,2,"It is statistically more difficult to be admitted to the Ringling Brothers and Barnum & Bailey Clown College than it is to be admitted to Harvard.  Also, your institution produces many very dangerous individuals, some of whom are in prison for life and or have become murderers, good job!!!",1,"T2b","Framingham","Natick","P508","7:56",0,1,23.0337078651685,0,0,0,0,0,1,1,0,0,0,1,1,0,135000,1,1
"64","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"64.14.168.131",0,"2012-07-18 10:58:56","2012-07-18 11:08:27",1,1,1,1,4,1,2,1,3,1,2,1,5,4,1,1,1,1,1,1,1,1,4,3,6,1,NA,NA,NA,1,NA,2,1,3,1,7,1,3,3,3,"",1,"T2b","Framingham","Natick","P508","7:56",0,1,23.0337078651685,1,0,1,0,0,0,1,0,1,0,0,1,0,135000,1,0
"65","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"192.223.243.5",0,"2012-07-18 07:35:39","2012-07-18 07:48:00",1,1,1,1,4,1,3,2,4,5,2,1,2,2,2,1,1,1,1,1,1,1,2,27,3,10,NA,NA,NA,1,NA,1,1,6,1,9,1,3,3,4,"I believe the state of the economy has a strong influence on political and cultural views.",1,"T2b","Framingham","Natick","P508","7:56",0,1,7.5,0,0,0,0,0,1,1,1,1,0,1,1,1,300000,1,0
"66","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"152.179.109.38",0,"2012-07-18 15:18:41","2012-07-18 15:22:42",1,1,1,1,4,1,2,1,2,1,1,1,3,2,5,1,1,1,1,1,1,2,4,10,5,0,NA,NA,NA,1,NA,2,1,5,1,2,1,3,3,4,"",1,"T2b","Framingham","Natick","P508","7:56",0,1,8.03370786516854,1,0,1,0,1,0,1,0,1,0,1,1,0,23500,1,1
"67","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"216.41.10.2",0,"2012-07-19 07:43:02","2012-07-19 08:02:49",1,1,1,1,4,1,2,1,2,5,1,1,3,2,3,1,1,1,1,1,1,4,6,38,5,0,NA,NA,NA,1,NA,2,2,6,1,6,1,3,3,3,"Natick is a very welcoming and safe community.  I am troubled by what I perceive to be increased crime in Framingham, the next town over.  If I lived in Framingham, I might feel differently about the level of crime in the community.  There are many folks here illegally beyond the country of mexico.  The metrowest area has immigrants from South America and Island countries.  Both could be legal or illegal.  Frank and honest discussion about the costs to the taxpayer need to be considered in this discussion from public safety costs, education costs and health care costs.  The value of the work done by this community can not be quantified if it is all part of the underground economy but many say the work done by this group, is not wanted work by the average american worker.  this could be a fallacy.  The issue is complex and both sides of the issue need to be discussed without blame or hysterical emotional reactions. ",1,"T2b","Framingham","Natick","P508","7:56",0,1,8.03370786516854,1,0,1,0,1,0,1,1,1,0,1,1,0,115000,0,0
"68","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"12.15.172.122",0,"2012-07-18 14:18:06","2012-07-18 14:24:40",1,1,1,1,4,1,3,2,3,1,1,1,3,1,3,1,1,3,2,2,1,2,4,14,3,0,NA,NA,NA,NA,1,2,1,5,2,7,1,3,3,2,"",1,"T2a","Framingham","Natick","P508","7:56",0,0,7.5,0,0,0,0,0,0,1,0,1,0,1,0,0,135000,1,0
"69","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"71.233.123.187",0,"2012-07-18 19:53:27","2012-07-18 20:01:47",1,1,1,1,4,1,2,1,2,4,1,1,5,2,1,1,2,3,2,4,1,3,15,7,4,4,NA,NA,NA,1,NA,2,1,6,2,8,1,4,3,2,"Hmm, what shall I buy with my $10?",1,"T2a","Framingham","Natick","P508","7:56",0,1,12.5,1,0,1,0,1,0,1,0,1,0,1,0,0,250000,1,1
"70","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"204.155.226.3",0,"2012-07-18 07:02:34","2012-07-18 07:19:45",1,1,1,1,4,1,1,2,1,5,1,1,3,2,2,1,1,1,1,1,1,60,15,37,2,3,NA,NA,NA,1,NA,2,2,5,1,6,1,3,3,3,"",1,"T2b","Framingham","Natick","P508","7:56",0,1,3.5,1,0,0,0,1,0,1,1,1,0,1,1,0,115000,0,1
"71","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"155.33.226.190",0,"2012-07-20 06:45:50","2012-07-20 06:53:58",1,1,1,1,4,1,1,1,1,5,1,1,2,1,5,1,1,1,1,1,1,1,2,19,5,1,NA,NA,NA,1,NA,2,1,6,1,7,1,3,3,4,"",1,"T2a","Framingham","Natick","P508","7:56",0,1,8.03370786516854,1,0,1,0,1,0,1,1,1,0,1,1,0,135000,1,0
"72","Framingham_Natick_P508","Default Response Set","Anonymous",NA,"206.106.128.5",0,"2012-07-18 08:44:24","2012-07-18 09:05:41",1,1,1,1,4,1,4,2,4,2,6,1,5,5,3,1,1,1,1,1,1,20,10,33,5,2,NA,NA,NA,1,NA,2,2,5,1,4,1,3,3,3,"",1,"T2a","Framingham","Natick","P508","7:56",0,1,8.03370786516854,0,1,0,0,0,1,1,0,0,1,1,1,0,62500,0,0
"73","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"71.184.208.42",0,"2012-08-01 12:04:40","2012-08-01 12:14:45",1,1,1,1,2,1,5,3,5,5,7,1,5,4,1,1,1,1,1,2,1,5,10,31,4,10,NA,NA,NA,1,NA,2,1,6,1,7,1,4,4,4,"",1,"t2c","Framingham","Natick","P514","8:55",1,1,12.5,0,1,0,1,0,1,0,1,0,1,1,1,0,135000,1,1
"74","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"208.105.210.177",0,"2012-07-24 13:41:25","2012-07-24 13:48:30",1,1,1,1,1,1,5,4,3,1,3,1,5,5,1,1,1,1,1,1,1,2,20,35,5,0,NA,NA,NA,1,NA,2,2,3,1,4,1,4,4,4,"",1,"t2c","Framingham","Natick","P514","8:55",1,1,8.03370786516854,0,1,0,0,0,0,0,0,0,0,0,1,0,62500,0,1
"75","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"209.6.29.79",0,"2012-07-21 13:09:16","2012-07-21 13:16:49",1,1,1,1,4,1,2,2,3,1,3,1,4,2,1,1,1,3,2,2,1,2,1,10,2,3,1,NA,NA,NA,NA,2,1,6,2,6,1,3,3,3,"Please notice that some people don't even have the right to vote yet.",1,"T2a","Framingham","Natick","P514","8:55",1,0,3.5,1,0,0,0,0,0,1,0,0,0,1,0,0,115000,1,0
"76","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"170.223.207.27",0,"2012-07-18 11:16:15","2012-07-18 12:40:43",1,1,1,1,4,1,2,1,2,1,2,1,3,2,3,1,1,1,1,2,1,5,10,3,5,5,NA,NA,NA,1,NA,2,2,5,2,7,1,3,4,3,"",1,"T2b","Framingham","Natick","P514","8:55",1,1,8.03370786516854,1,0,1,0,1,0,1,0,1,0,1,0,0,135000,0,0
"77","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"155.41.112.1",0,"2012-07-26 09:05:46","2012-07-26 09:15:28",1,1,1,1,3,1,1,2,2,1,1,1,3,2,1,1,1,1,2,1,1,1,2,30,3,1,NA,NA,NA,1,NA,2,2,6,2,8,1,3,4,3,"Survey focused specifically on Mexico rather than Latin America in general, which has a much stronger presence in MA than Mexican immigration; results may be biased if reflective of opinions about other Latin Americans and not Mexican specifically.",1,"t2c","Framingham","Natick","P514","8:55",1,1,7.5,1,0,0,0,1,0,0,0,1,0,1,0,0,250000,0,1
"78","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"192.250.112.193",0,"2012-07-18 08:21:58","2012-07-18 08:29:27",1,1,1,1,4,1,3,3,3,1,3,1,3,5,2,1,1,1,1,1,1,3,8,19,1,10,NA,NA,NA,1,NA,2,1,5,2,7,1,2,3,3,"no comments. hope my answeres helped / ",1,"T2b","Framingham","Natick","P514","8:55",1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,135000,1,0
"79","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"166.186.171.223",0,"2012-07-18 07:04:15","2012-07-18 07:13:41",1,1,1,1,3,1,2,1,2,2,2,1,5,2,2,1,2,2,1,3,1,1,2,16,3,4,NA,NA,NA,1,NA,2,1,6,1,8,1,4,4,3,"",1,"T2b","Framingham","Natick","P514","8:55",1,1,7.5,1,0,1,0,1,0,0,0,1,0,1,1,0,250000,1,1
"80","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"71.233.125.112",0,"2012-07-22 07:10:45","2012-07-22 07:21:32",1,1,1,1,4,1,1,1,1,5,1,1,3,2,3,1,1,1,1,1,1,1,3,37,5,2,1,1,1,1,NA,2,2,6,1,6,1,3,4,4,"",1,"T2a","Framingham","Natick","P514","8:55",1,1,8.03370786516854,1,0,1,0,1,0,1,1,1,0,1,1,0,115000,0,0
"81","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"134.174.180.109",0,"2012-07-18 09:39:05","2012-07-18 09:46:52",1,1,1,1,3,1,3,1,2,5,1,1,3,1,3,1,1,1,1,1,1,5,15,16,2,20,NA,NA,NA,NA,1,1,2,6,2,7,1,3,3,4,"",1,"T2a","Framingham","Natick","P514","8:55",1,0,3.5,0,0,1,0,1,0,0,1,1,0,1,0,1,135000,0,0
"82","Framingham_Natick_P514","Default Response Set","Anonymous",NA,"170.223.207.25",0,"2012-07-18 08:57:23","2012-07-18 09:10:50",1,1,1,1,4,1,2,2,3,1,2,1,2,4,2,1,1,1,1,1,1,5,10,25,2,10,1,NA,NA,NA,NA,2,1,6,2,4,1,2,3,2,"",1,"T2b","Framingham","Natick","P514","8:55",1,0,3.5,1,0,0,0,0,0,1,0,1,0,1,0,0,62500,1,0
"83","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"74.9.38.130",0,"2012-07-18 05:55:34","2012-07-18 06:06:37",1,1,1,1,4,1,3,4,3,5,3,1,4,4,1,1,4,1,3,2,1,60,75,9,6,0,NA,NA,NA,1,NA,2,2,5,1,7,1,2,2,3,"",1,"T2b","Framingham","Southborough","P504","6:23",0,1,23.0337078651685,0,0,0,0,0,0,1,1,0,0,1,1,0,135000,0,1
"84","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"199.173.225.33",0,"2012-08-03 08:19:23","2012-08-03 11:01:20",1,1,1,1,4,1,2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,2,21,3,4,1,NA,NA,NA,NA,2,1,6,2,4,1,3,3,4,"As far as immigration reform is concerned, I favor legalizing illigal immigrants who do not have significant criminal history (violent felonies) who have studied and/or worked in the US and their spouses and children.  The basis of this opinion is that the reality is that there are many people who are here illegally created by socio economic forces which the US and world economies contributed in creating.  Their labor helps the general public in keeping prices of fruits and vegetables and services low.  Legalization of illegal immigrants would allow them to receive more equitable salaries and not be subject to unfair treatment because of their immigration status.  Given that the US took land from Mexico much of what was American Southwest and given that most Americans came from ancestors who came here (with visa's or permission from Indian nations that existed here), I think it would not be morally wrong or out of place to grant liniency towards Mexican immigrants who are seeking similar opportunties.  /  / However, for practical reasons of needing to secure jobs for Americans who live in the US and to secure its borders, it is necessary to have immigration laws.  I would not be opposed to measures to restrict future immigration to the US, provided that US allows some immigration into the US at rates that its economy can absorb.  Nonetheless, unless the US is able to completely seal its borders, land and sea, and track visitors to the US, I do not see any practical means of preventing future illegal immigration.  The practical impact of legalizing illegal immigrants is that it may encourage others to come to the US.  However, for a Mexican who is coming to the US for work because his own village or city does not have jobs for him, he or she may not be so influenced by immigration policy as much as the immediate needs. /  / I don't think that there are any clear solutions to the immigration issues.  However, I am supportive of President Obama's policy of granting deferred action status to children of illegal immigrants and hope that he provides an avenue for legalization for such individuals.   /  / In establishing border control, I believe that the US should also take into account the human toll and impact of immigration policies to those who may be crossing the borders.  US should establish a policy which discourages illegal immigration without increasing danger or risk of life and limb to those who may cross the border out of desperation. /  / Finally, I would encourage US to support policies of decent and living wages and discourage exploitation of workers abroad by US companies.  To the extent workers have access to living wages or labor policies are more fair abroad, it would reduce the immigration pressures into the US.  /  / ",1,"t4c","Framingham","Southborough","P504","6:23",0,0,7.5,1,0,1,0,1,0,1,0,1,0,1,0,0,62500,1,1
"85","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"174.252.69.122",0,"2012-07-18 04:25:58","2012-07-18 04:37:14",1,1,1,1,4,1,3,1,4,1,3,1,4,5,2,1,1,1,1,3,1,12,23,8,6,10,NA,NA,NA,1,NA,2,1,5,1,6,1,3,4,3,"",1,"T2a","Framingham","Southborough","P504","6:23",0,1,23.0337078651685,0,0,1,0,0,1,1,0,0,0,1,1,0,115000,1,1
"86","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"170.63.14.222",0,"2012-07-18 11:15:26","2012-07-18 11:24:04",1,1,1,1,4,1,1,2,2,5,2,1,3,3,3,1,1,1,1,1,1,20,30,30,5,10,NA,1,NA,NA,NA,2,1,2,1,7,1,1,3,3,"",1,"T2b","Framingham","Southborough","P504","6:23",0,0,8.03370786516854,1,0,0,0,1,0,1,1,1,0,0,1,0,135000,1,1
"87","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"192.250.112.200",0,"2012-07-20 05:03:32","2012-07-20 05:09:14",1,1,1,1,4,1,3,2,2,5,1,1,4,3,3,1,1,1,1,1,1,2,2,26,3,0,NA,NA,NA,1,NA,2,1,6,1,7,1,3,3,3,"",1,"T2a","Framingham","Southborough","P504","6:23",0,1,7.5,0,0,0,0,1,0,1,1,1,0,1,1,0,135000,1,0
"88","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"173.48.113.202",0,"2012-07-25 04:50:38","2012-07-25 04:57:44",1,1,1,1,1,1,3,2,2,5,3,1,3,1,1,1,1,1,1,1,1,1,2,30,5,10,NA,NA,NA,1,NA,2,2,6,1,NA,1,4,3,3,"",1,"t2c","Framingham","Southborough","P504","6:23",0,1,8.03370786516854,0,0,0,0,1,0,0,1,0,0,1,1,0,175000,0,1
"89","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"206.136.227.5",0,"2012-07-18 05:54:34","2012-07-18 05:59:32",1,1,1,1,4,1,3,2,3,5,3,1,3,4,1,1,1,1,1,1,1,2,5,21,2,2,NA,NA,NA,1,NA,2,1,5,1,4,1,3,3,4,"",1,"T2b","Framingham","Southborough","P504","6:23",0,1,3.5,0,0,0,0,0,0,1,1,0,0,1,1,0,62500,1,1
"90","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"166.186.168.146",0,"2012-07-18 04:35:48","2012-07-18 09:47:17",1,1,1,1,3,1,2,1,3,5,3,1,1,3,2,1,1,1,1,1,1,1,3,36,5,0,NA,NA,NA,1,NA,2,1,6,1,9,1,3,3,3,"",1,"T2b","Framingham","Southborough","P504","6:23",0,1,8.03370786516854,1,0,1,0,0,0,0,1,0,0,1,1,0,300000,1,0
"91","Framingham_Southborough_P504","Default Response Set","Anonymous",NA,"72.74.81.170",0,"2012-07-22 18:14:38","2012-07-22 18:20:55",1,1,1,1,4,1,3,3,2,3,6,1,2,3,2,1,2,1,1,3,1,65,45,4,6,8,NA,1,NA,NA,NA,2,1,5,1,6,1,3,5,3,"",1,"T2a","Framingham","Southborough","P504","6:23",0,0,23.0337078651685,0,0,0,1,1,0,1,0,0,1,1,1,0,115000,1,1
"92","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"65.217.255.2",0,"2012-07-18 11:08:47","2012-07-18 11:18:36",1,1,1,1,4,1,1,1,2,1,6,1,4,2,1,1,1,1,2,4,1,5,10,29,4,2,1,NA,NA,NA,NA,2,1,6,2,5,1,1,1,1,"No",1,"T2a","Framingham","Southborough","P508","7:28",1,0,12.5,1,0,1,0,1,0,1,0,0,1,1,0,0,87500,1,1
"93","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"166.186.169.38",0,"2012-07-18 05:37:27","2012-07-18 05:47:05",1,1,1,1,3,1,1,2,2,5,4,1,2,1,5,1,1,1,1,1,1,1,2,44,4,5,NA,NA,NA,1,NA,2,1,6,1,6,1,3,2,2,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,12.5,1,0,0,0,1,0,0,1,0,0,1,1,0,115000,1,1
"94","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"208.69.104.5",0,"2012-07-24 09:19:16","2012-07-24 09:24:46",1,1,1,1,2,1,3,2,3,1,6,1,5,2,2,1,2,1,1,1,1,37,48,4,5,1,NA,NA,NA,1,NA,2,2,5,1,7,1,3,3,3,"",1,"t2c","Framingham","Southborough","P508","7:28",1,1,8.03370786516854,0,0,0,0,0,0,0,0,0,1,1,1,0,135000,0,1
"95","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"174.63.105.124",0,"2012-07-18 07:09:43","2012-07-18 07:15:39",1,1,1,1,4,1,5,3,5,5,7,1,5,5,1,1,1,1,1,1,1,100,100,40,5,0,NA,NA,NA,1,NA,2,2,5,1,7,1,3,3,3,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,8.03370786516854,0,1,0,1,0,1,1,1,0,1,1,1,0,135000,0,0
"96","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"216.118.190.9",0,"2012-07-18 08:12:59","2012-07-18 08:27:48",1,1,1,1,4,1,4,3,5,5,7,1,3,5,1,1,1,1,1,1,1,3,5,16,5,20,1,NA,NA,NA,NA,2,1,6,2,8,1,1,4,2,"",1,"T2a","Framingham","Southborough","P508","7:28",1,0,8.03370786516854,0,1,0,1,0,1,1,1,0,1,1,0,0,250000,1,0
"97","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"204.136.26.41",0,"2012-07-18 07:21:36","2012-07-18 07:27:53",1,1,1,1,4,1,3,2,4,5,7,1,4,1,2,1,1,1,1,2,1,4,10,22,3,0,NA,NA,NA,1,NA,2,1,5,1,7,1,3,3,3,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,7.5,0,0,0,0,0,1,1,1,0,1,1,1,0,135000,1,0
"98","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"74.118.24.2",0,"2012-07-18 11:14:24","2012-07-18 11:20:47",1,1,1,1,4,1,2,4,2,2,6,1,3,4,1,1,1,1,1,1,1,15,40,24,3,5,NA,NA,NA,1,NA,2,2,4,1,4,1,3,4,3,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,7.5,1,0,0,0,1,0,1,0,0,1,0,1,0,62500,0,0
"99","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"198.228.206.86",0,"2012-07-18 05:18:38","2012-07-18 05:33:29",1,1,1,1,3,1,4,3,3,5,6,1,1,5,3,1,1,1,1,1,1,5,10,17,2,4,NA,NA,NA,1,NA,2,2,6,2,6,1,3,4,3,"None",1,"T2a","Framingham","Southborough","P508","7:28",1,1,3.5,0,1,0,1,0,0,0,1,0,1,1,0,0,115000,0,0
"100","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"71.245.235.3",0,"2012-08-05 18:24:34","2012-08-05 18:35:25",1,1,1,1,3,1,4,2,5,5,7,1,3,2,1,1,1,1,1,2,1,1,2,33,5,4,NA,NA,NA,1,NA,2,1,6,1,9,1,3,3,3,"",1,"t4c","Framingham","Southborough","P508","7:28",1,1,8.03370786516854,0,1,0,0,0,1,0,1,0,1,1,1,0,300000,1,1
"101","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"24.177.37.56",0,"2012-07-18 18:28:09","2012-07-18 18:39:32",1,1,1,1,1,1,2,2,2,5,2,1,3,5,1,1,1,1,1,1,1,1,10,33,3,0,1,NA,NA,NA,NA,2,2,6,2,6,1,3,4,3,"",1,"T2a","Framingham","Southborough","P508","7:28",1,0,7.5,1,0,0,0,1,0,0,1,1,0,1,0,0,115000,0,0
"102","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"128.197.97.104",0,"2012-07-18 07:31:18","2012-07-18 07:38:19",1,1,1,1,3,1,3,2,2,5,1,1,2,1,4,1,1,1,1,1,1,1,1,21,1,1,NA,NA,NA,NA,1,2,2,6,1,6,1,3,3,4,"",1,"T2b","Framingham","Southborough","P508","7:28",1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,115000,0,1
"103","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"174.252.33.229",0,"2012-08-07 05:51:27","2012-08-07 05:58:40",1,1,1,1,4,1,2,2,2,5,1,1,3,2,2,1,1,1,1,1,1,3,7,35,4,3,NA,NA,NA,1,NA,2,1,6,1,7,1,3,3,3,"",1,"t4c","Framingham","Southborough","P508","7:28",1,1,12.5,1,0,0,0,1,0,1,1,1,0,1,1,0,135000,1,1
"104","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"146.243.44.144",0,"2012-07-30 12:57:43","2012-07-30 13:14:22",1,1,1,1,4,1,1,1,1,5,1,1,2,2,4,1,1,1,1,1,1,30,5,36,1,0,1,NA,NA,NA,NA,2,1,6,2,7,1,3,3,3,"",1,"t2c","Framingham","Southborough","P508","7:28",1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,135000,1,1
"105","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"64.206.82.161",0,"2012-07-19 09:52:45","2012-07-19 10:02:47",1,1,1,1,4,1,2,1,2,5,1,1,2,2,1,1,1,1,1,1,1,1,1,15,1,5,NA,NA,NA,1,NA,2,2,6,1,8,1,3,3,3,"",1,"T2a","Framingham","Southborough","P508","7:28",1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,250000,0,0
"106","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"4.53.63.132",0,"2012-07-18 09:16:57","2012-07-18 09:21:56",1,1,1,1,4,1,2,1,3,5,2,1,3,5,3,1,1,1,3,3,1,6,1,19,3,1,NA,NA,NA,1,NA,2,2,5,1,6,1,4,4,4,"",1,"T2a","Framingham","Southborough","P508","7:28",1,1,7.5,1,0,1,0,0,0,1,1,1,0,1,1,0,115000,0,0
"107","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"208.54.36.218",0,"2012-07-27 09:49:09","2012-07-27 10:03:12",1,1,1,1,3,1,2,2,2,5,2,1,3,3,5,1,1,1,1,1,1,50,50,17,5,20,NA,1,NA,NA,NA,2,2,4,1,4,1,3,4,3,"",1,"t2c","Framingham","Southborough","P508","7:28",1,0,8.03370786516854,1,0,0,0,1,0,0,1,1,0,0,1,0,62500,0,1
"108","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"155.41.112.1",0,"2012-07-18 06:54:30","2012-07-18 07:00:29",1,1,1,1,3,1,3,2,4,5,3,1,3,4,2,1,1,1,1,1,1,2,10,33,4,0,NA,NA,NA,NA,1,2,2,5,1,NA,1,3,3,3,"i hope the results of the study are well publicized. it should be very interesting.",1,"T2a","Framingham","Southborough","P508","7:28",1,0,12.5,0,0,0,0,0,1,0,1,0,0,1,1,0,175000,0,0
"109","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"198.228.207.254",0,"2012-07-18 05:33:49","2012-07-18 05:53:07",1,1,1,1,4,1,3,1,2,1,2,1,3,5,1,1,1,1,1,1,1,5,5,15,6,0,NA,NA,NA,1,NA,2,1,6,1,3,1,3,3,3,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,23.0337078651685,0,0,1,0,1,0,1,0,1,0,1,1,0,42500,1,1
"110","Framingham_Southborough_P508","Default Response Set","Anonymous",NA,"38.111.32.130",0,"2012-07-18 06:45:35","2012-07-18 06:51:20",1,1,1,1,4,1,1,1,2,5,1,1,5,4,1,1,1,1,1,1,1,20,60,14,2,5,NA,NA,NA,1,NA,2,2,5,1,5,1,3,4,4,"",1,"T2b","Framingham","Southborough","P508","7:28",1,1,3.5,1,0,1,0,1,0,1,1,1,0,1,1,0,87500,0,1
